amplitude [Vpp],frequency [Hz],reflection/transmission
4.361666666666666,1642666.6666666667,0.9769468602185996
4.361666666666666,1643333.3333333333,0.9769468602185996
4.361666666666666,1644000.0,0.9769468602185996
4.361666666666666,1644666.6666666667,0.9860772047066239
4.361666666666666,1645333.3333333333,0.9769468602185996
4.361666666666666,1646000.0,0.9769468602185996
4.361666666666666,1646666.6666666667,0.9860772047066239
4.361666666666666,1647333.3333333333,0.9769468602185996
4.361666666666666,1648000.0,0.9860772047066239
4.361666666666666,1648666.6666666667,0.9769468602185996
4.361666666666666,1649333.3333333333,0.9769468602185996
4.361666666666666,1650000.0,0.9769468602185996
4.472222222222221,1550000.0,0.987031957145271
4.472222222222221,1550666.6666666667,0.9867246162827815
4.472222222222221,1551333.3333333333,0.9867246162827815
4.472222222222221,1552000.0,0.9867246162827815
4.472222222222221,1552666.6666666667,0.9778352053252789
4.472222222222221,1553333.3333333333,0.9867246162827815
4.472222222222221,1554000.0,0.9867246162827815
4.472222222222221,1554666.6666666667,0.9867246162827815
4.472222222222221,1555333.3333333333,0.9867246162827815
4.472222222222221,1556000.0,0.9727285224347987
4.472222222222221,1556666.6666666667,0.9797265693587901
4.472222222222221,1557333.3333333333,0.9709002038690712
4.472222222222221,1558000.0,0.9709002038690712
4.472222222222221,1558666.6666666667,0.9727285224347987
4.472222222222221,1559333.3333333333,0.9727285224347987
4.472222222222221,1560000.0,0.9727285224347987
4.472222222222221,1560666.6666666667,0.9727285224347987
4.472222222222221,1561333.3333333333,0.9727285224347987
4.472222222222221,1562000.0,0.9727285224347987
4.472222222222221,1562666.6666666667,0.9727285224347987
4.472222222222221,1563333.3333333333,0.9727285224347987
4.472222222222221,1564000.0,0.9727285224347987
4.472222222222221,1564666.6666666667,0.973046419860683
4.472222222222221,1565333.3333333333,0.9642802358979741
4.472222222222221,1566000.0,0.973046419860683
4.472222222222221,1566666.6666666667,0.957342968013816
4.472222222222221,1567333.3333333333,0.973046419860683
4.472222222222221,1568000.0,0.9504057001296579
4.472222222222221,1568666.6666666667,0.9660460859048507
4.472222222222221,1569333.3333333333,0.9591841900328069
4.472222222222221,1570000.0,0.9505428910235023
4.472222222222221,1570666.6666666667,0.9591841900328069
4.472222222222221,1571333.3333333333,0.9591841900328069
4.472222222222221,1572000.0,0.9591841900328069
4.472222222222221,1572666.6666666667,0.9591480491171275
4.472222222222221,1573333.3333333333,0.9451458878161475
4.472222222222221,1574000.0,0.9449373386809787
4.472222222222221,1574666.6666666667,0.9364243896838528
4.472222222222221,1575333.3333333333,0.9449373386809787
4.472222222222221,1576000.0,0.9379378028388974
4.472222222222221,1576666.6666666667,0.928983547812804
4.472222222222221,1577333.3333333333,0.9240896014810129
4.472222222222221,1578000.0,0.9128885154024553
4.472222222222221,1578666.6666666667,0.9072452363898915
4.472222222222221,1579333.3333333333,0.8961723761160907
4.472222222222221,1580000.0,0.8793101775420807
4.472222222222221,1580666.6666666667,0.8564274760741373
4.472222222222221,1581333.3333333333,0.8174308937447691
4.472222222222221,1582000.0,0.7335109408428697
4.472222222222221,1582666.6666666667,0.47252254201867694
4.472222222222221,1583333.3333333333,0.39179936108870406
4.472222222222221,1584000.0,0.3527673107630938
4.472222222222221,1584666.6666666667,0.3163345581957496
4.472222222222221,1585333.3333333333,0.3108950306933981
4.472222222222221,1586000.0,0.324747913726486
4.472222222222221,1586666.6666666667,0.34693932951386836
4.472222222222221,1587333.3333333333,0.36950938986417003
4.472222222222221,1588000.0,0.39179936108870406
4.472222222222221,1588666.6666666667,0.41603508542127066
4.472222222222221,1589333.3333333333,0.4562622374647294
4.472222222222221,1590000.0,0.49351566335123803
4.472222222222221,1590666.6666666667,0.5203346374887043
4.472222222222221,1591333.3333333333,0.5529002805381013
4.472222222222221,1592000.0,0.580630257686115
4.472222222222221,1592666.6666666667,0.6046403808983346
4.472222222222221,1593333.3333333333,0.6271591626163697
4.472222222222221,1594000.0,0.6495398102939506
4.472222222222221,1594666.6666666667,0.6661544214629913
4.472222222222221,1595333.3333333333,0.6770015027945987
4.472222222222221,1596000.0,0.7001810578052106
4.472222222222221,1596666.6666666667,0.7103167928801178
4.472222222222221,1597333.3333333333,0.7212236771951175
4.472222222222221,1598000.0,0.7212236771951175
4.472222222222221,1598666.6666666667,0.7214154927688696
4.472222222222221,1599333.3333333333,0.7167742182699371
4.472222222222221,1600000.0,0.6991784537646903
4.472222222222221,1600666.6666666667,0.699424105310286
4.472222222222221,1601333.3333333333,0.7279738154304048
4.472222222222221,1602000.0,0.7437257043853138
4.472222222222221,1602666.6666666667,0.7783869186607625
4.472222222222221,1603333.3333333333,0.7948314019353164
4.472222222222221,1604000.0,0.8044263741087915
4.472222222222221,1604666.6666666667,0.8210542675768233
4.472222222222221,1605333.3333333333,0.8375935532385232
4.472222222222221,1606000.0,0.8487119132266224
4.472222222222221,1606666.6666666667,0.8626313260407348
4.472222222222221,1607333.3333333333,0.8734691831737234
4.472222222222221,1608000.0,0.8769387092259919
4.472222222222221,1608666.6666666667,0.882548133911623
4.472222222222221,1609333.3333333333,0.8879722033401228
4.472222222222221,1610000.0,0.9072452363898915
4.472222222222221,1610666.6666666667,0.9069261652673148
4.472222222222221,1611333.3333333333,0.9046642945429737
4.472222222222221,1612000.0,0.9157644699361389
4.472222222222221,1612666.6666666667,0.9240896014810129
4.472222222222221,1613333.3333333333,0.928983547812804
4.472222222222221,1614000.0,0.9206143266613372
4.472222222222221,1614666.6666666667,0.9379378028388974
4.472222222222221,1615333.3333333333,0.9364243896838528
4.472222222222221,1616000.0,0.9449373386809787
4.472222222222221,1616666.6666666667,0.9449373386809787
4.472222222222221,1617333.3333333333,0.9364243896838528
4.472222222222221,1618000.0,0.9451458878161475
4.472222222222221,1618666.6666666667,0.9591480491171275
4.472222222222221,1619333.3333333333,0.9505428910235023
4.472222222222221,1620000.0,0.9591841900328069
4.472222222222221,1620666.6666666667,0.9505428910235023
4.472222222222221,1621333.3333333333,0.9505428910235023
4.472222222222221,1622000.0,0.9591841900328069
4.472222222222221,1622666.6666666667,0.9505428910235023
4.472222222222221,1623333.3333333333,0.9660460859048507
4.472222222222221,1624000.0,0.973046419860683
4.472222222222221,1624666.6666666667,0.957342968013816
4.472222222222221,1625333.3333333333,0.9642802358979741
4.472222222222221,1626000.0,0.9642802358979741
4.472222222222221,1626666.6666666667,0.973046419860683
4.472222222222221,1627333.3333333333,0.9727285224347987
4.472222222222221,1628000.0,0.9727285224347987
4.472222222222221,1628666.6666666667,0.9727285224347987
4.472222222222221,1629333.3333333333,0.9727285224347987
4.472222222222221,1630000.0,0.9727285224347987
4.472222222222221,1630666.6666666667,0.9727285224347987
4.472222222222221,1631333.3333333333,0.9727285224347987
4.472222222222221,1632000.0,0.9639652024128635
4.472222222222221,1632666.6666666667,0.9727285224347987
4.472222222222221,1633333.3333333333,0.9727285224347987
4.472222222222221,1634000.0,0.9639652024128635
4.472222222222221,1634666.6666666667,0.9709002038690712
4.472222222222221,1635333.3333333333,0.9709002038690712
4.472222222222221,1636000.0,0.9797265693587901
4.472222222222221,1636666.6666666667,0.9797265693587901
4.472222222222221,1637333.3333333333,0.9797265693587901
4.472222222222221,1638000.0,0.9867246162827815
4.472222222222221,1638666.6666666667,0.9709002038690712
4.472222222222221,1639333.3333333333,0.9867246162827815
4.472222222222221,1640000.0,0.9778352053252789
4.472222222222221,1640666.6666666667,0.9778352053252789
4.472222222222221,1641333.3333333333,0.9867246162827815
4.472222222222221,1642000.0,0.9781397773511695
4.472222222222221,1642666.6666666667,0.9867246162827815
4.472222222222221,1643333.3333333333,0.987031957145271
4.472222222222221,1644000.0,0.9781397773511695
4.472222222222221,1644666.6666666667,0.987031957145271
4.472222222222221,1645333.3333333333,0.987031957145271
4.472222222222221,1646000.0,0.987031957145271
4.472222222222221,1646666.6666666667,0.9778352053252789
4.472222222222221,1647333.3333333333,0.9778352053252789
4.472222222222221,1648000.0,0.9781397773511695
4.472222222222221,1648666.6666666667,0.9778352053252789
4.472222222222221,1649333.3333333333,0.987031957145271
4.472222222222221,1650000.0,0.9781397773511695
4.582777777777777,1550000.0,0.9813904203872682
4.582777777777777,1550666.6666666667,0.9813904203872682
4.582777777777777,1551333.3333333333,0.9745752091345788
4.582777777777777,1552000.0,0.9813904203872682
4.582777777777777,1552666.6666666667,0.9745752091345788
4.582777777777777,1553333.3333333333,0.9745752091345788
4.582777777777777,1554000.0,0.9745752091345788
4.582777777777777,1554666.6666666667,0.9660263037912931
4.582777777777777,1555333.3333333333,0.9832767735018519
4.582777777777777,1556000.0,0.9832767735018519
4.582777777777777,1556666.6666666667,0.9745752091345788
4.582777777777777,1557333.3333333333,0.9745752091345788
4.582777777777777,1558000.0,0.9745752091345788
4.582777777777777,1558666.6666666667,0.9832767735018519
4.582777777777777,1559333.3333333333,0.9745752091345788
4.582777777777777,1560000.0,0.983299066353504
4.582777777777777,1560666.6666666667,0.983299066353504
4.582777777777777,1561333.3333333333,0.983299066353504
4.582777777777777,1562000.0,0.983299066353504
4.582777777777777,1562666.6666666667,0.9764228491062766
4.582777777777777,1563333.3333333333,0.9764228491062766
4.582777777777777,1564000.0,0.9764228491062766
4.582777777777777,1564666.6666666667,0.9764228491062766
4.582777777777777,1565333.3333333333,0.9677819389371946
4.582777777777777,1566000.0,0.9609665731700312
4.582777777777777,1566666.6666666667,0.9609665731700312
4.582777777777777,1567333.3333333333,0.9609665731700312
4.582777777777777,1568000.0,0.9608275689024762
4.582777777777777,1568666.6666666667,0.9609665731700312
4.582777777777777,1569333.3333333333,0.9608275689024762
4.582777777777777,1570000.0,0.9608275689024762
4.582777777777777,1570666.6666666667,0.9694063864819626
4.582777777777777,1571333.3333333333,0.9605283875319112
4.582777777777777,1572000.0,0.953716129464309
4.582777777777777,1572666.6666666667,0.9469038713967066
4.582777777777777,1573333.3333333333,0.9469038713967066
4.582777777777777,1574000.0,0.9469038713967066
4.582777777777777,1574666.6666666667,0.9472133290679216
4.582777777777777,1575333.3333333333,0.9337191230407854
4.582777777777777,1576000.0,0.9337191230407854
4.582777777777777,1576666.6666666667,0.9351443440297332
4.582777777777777,1577333.3333333333,0.9198505066805988
4.582777777777777,1578000.0,0.9130367992237054
4.582777777777777,1578666.6666666667,0.8988725553258552
4.582777777777777,1579333.3333333333,0.8882981614357562
4.582777777777777,1580000.0,0.8723801891395573
4.582777777777777,1580666.6666666667,0.8397296094201843
4.582777777777777,1581333.3333333333,0.8028339134993268
4.582777777777777,1582000.0,0.5560520253106547
4.582777777777777,1582666.6666666667,0.384377791910605
4.582777777777777,1583333.3333333333,0.3515780404360374
4.582777777777777,1584000.0,0.3325190130386669
4.582777777777777,1584666.6666666667,0.31338649551070824
4.582777777777777,1585333.3333333333,0.32161675031608766
4.582777777777777,1586000.0,0.3406763957713541
4.582777777777777,1586666.6666666667,0.3651493970634128
4.582777777777777,1587333.3333333333,0.38684614539858136
4.582777777777777,1588000.0,0.41163862821632163
4.582777777777777,1588666.6666666667,0.4428351780417401
4.582777777777777,1589333.3333333333,0.4736066645339608
4.582777777777777,1590000.0,0.5077176737124295
4.582777777777777,1590666.6666666667,0.5382215120282402
4.582777777777777,1591333.3333333333,0.5655935334674151
4.582777777777777,1592000.0,0.594337232122337
4.582777777777777,1592666.6666666667,0.6159598918553633
4.582777777777777,1593333.3333333333,0.6377462128839749
4.582777777777777,1594000.0,0.6597567799603455
4.582777777777777,1594666.6666666667,0.6706931296018356
4.582777777777777,1595333.3333333333,0.6922544362073916
4.582777777777777,1596000.0,0.7024308745381099
4.582777777777777,1596666.6666666667,0.7185794204185875
4.582777777777777,1597333.3333333333,0.730562417582034
4.582777777777777,1598000.0,0.7241539753225424
4.582777777777777,1598666.6666666667,0.730299085745692
4.582777777777777,1599333.3333333333,0.7249385303337962
4.582777777777777,1600000.0,0.7139083383318041
4.582777777777777,1600666.6666666667,0.7084586563598056
4.582777777777777,1601333.3333333333,0.730299085745692
4.582777777777777,1602000.0,0.764487152256106
4.582777777777777,1602666.6666666667,0.7737296832998655
4.582777777777777,1603333.3333333333,0.7957291886011025
4.582777777777777,1604000.0,0.8178250891715
4.582777777777777,1604666.6666666667,0.8336904634350009
4.582777777777777,1605333.3333333333,0.8377685183979567
4.582777777777777,1606000.0,0.8636082100859721
4.582777777777777,1606666.6666666667,0.8746682398588407
4.582777777777777,1607333.3333333333,0.8646045137785406
4.582777777777777,1608000.0,0.8910444285972149
4.582777777777777,1608666.6666666667,0.8937478434077547
4.582777777777777,1609333.3333333333,0.8995562492293047
4.582777777777777,1610000.0,0.8909877083493126
4.582777777777777,1610666.6666666667,0.9097679802388958
4.582777777777777,1611333.3333333333,0.9117816425869092
4.582777777777777,1612000.0,0.9198505066805988
4.582777777777777,1612666.6666666667,0.9200535191130639
4.582777777777777,1613333.3333333333,0.9336839416184426
4.582777777777777,1614000.0,0.9337191230407854
4.582777777777777,1614666.6666666667,0.9337191230407854
4.582777777777777,1615333.3333333333,0.9337191230407854
4.582777777777777,1616000.0,0.9403988446861379
4.582777777777777,1616666.6666666667,0.9472133290679216
4.582777777777777,1617333.3333333333,0.9469038713967066
4.582777777777777,1618000.0,0.9469038713967066
4.582777777777777,1618666.6666666667,0.9469038713967066
4.582777777777777,1619333.3333333333,0.953716129464309
4.582777777777777,1620000.0,0.9622314520488118
4.582777777777777,1620666.6666666667,0.9605283875319112
4.582777777777777,1621333.3333333333,0.952102699921982
4.582777777777777,1622000.0,0.9694063864819626
4.582777777777777,1622666.6666666667,0.9608275689024762
4.582777777777777,1623333.3333333333,0.9608275689024762
4.582777777777777,1624000.0,0.9608275689024762
4.582777777777777,1624666.6666666667,0.9609665731700312
4.582777777777777,1625333.3333333333,0.9609665731700312
4.582777777777777,1626000.0,0.9592926236833594
4.582777777777777,1626666.6666666667,0.9677819389371946
4.582777777777777,1627333.3333333333,0.9677819389371946
4.582777777777777,1628000.0,0.9677819389371946
4.582777777777777,1628666.6666666667,0.9745973047043578
4.582777777777777,1629333.3333333333,0.9745973047043578
4.582777777777777,1630000.0,0.9745973047043578
4.582777777777777,1630666.6666666667,0.9745973047043578
4.582777777777777,1631333.3333333333,0.9745973047043578
4.582777777777777,1632000.0,0.9745973047043578
4.582777777777777,1632666.6666666667,0.9660263037912931
4.582777777777777,1633333.3333333333,0.9745752091345788
4.582777777777777,1634000.0,0.9745752091345788
4.582777777777777,1634666.6666666667,0.9745752091345788
4.582777777777777,1635333.3333333333,0.9745752091345788
4.582777777777777,1636000.0,0.9660263037912931
4.582777777777777,1636666.6666666667,0.9660263037912931
4.582777777777777,1637333.3333333333,0.9745752091345788
4.582777777777777,1638000.0,0.9745752091345788
4.582777777777777,1638666.6666666667,0.9745752091345788
4.582777777777777,1639333.3333333333,0.9813904203872682
4.582777777777777,1640000.0,0.9660263037912931
4.582777777777777,1640666.6666666667,0.9813904203872682
4.582777777777777,1641333.3333333333,0.9813904203872682
4.582777777777777,1642000.0,0.9813904203872682
4.582777777777777,1642666.6666666667,0.9901528348550117
4.582777777777777,1643333.3333333333,0.9899647080422931
4.582777777777777,1644000.0,0.9813904203872682
4.582777777777777,1644666.6666666667,0.9813904203872682
4.582777777777777,1645333.3333333333,0.9812039584136002
4.582777777777777,1646000.0,0.9813904203872682
4.582777777777777,1646666.6666666667,0.9812039584136002
4.582777777777777,1647333.3333333333,0.9813904203872682
4.582777777777777,1648000.0,0.9812039584136002
4.582777777777777,1648666.6666666667,0.9725969061468142
4.582777777777777,1649333.3333333333,0.9812039584136002
4.582777777777777,1650000.0,0.9813904203872682
4.6933333333333325,1550000.0,0.975718639336639
4.6933333333333325,1550666.6666666667,0.975718639336639
4.6933333333333325,1551333.3333333333,0.975718639336639
4.6933333333333325,1552000.0,0.975718639336639
4.6933333333333325,1552666.6666666667,0.975718639336639
4.6933333333333325,1553333.3333333333,0.975718639336639
4.6933333333333325,1554000.0,0.975718639336639
4.6933333333333325,1554666.6666666667,0.975718639336639
4.6933333333333325,1555333.3333333333,0.975718639336639
4.6933333333333325,1556000.0,0.9842031492439142
4.6933333333333325,1556666.6666666667,0.975718639336639
4.6933333333333325,1557333.3333333333,0.975718639336639
4.6933333333333325,1558000.0,0.975718639336639
4.6933333333333325,1558666.6666666667,0.9753923557033427
4.6933333333333325,1559333.3333333333,0.9842031492439142
4.6933333333333325,1560000.0,0.9842031492439142
4.6933333333333325,1560666.6666666667,0.9753923557033427
4.6933333333333325,1561333.3333333333,0.9753923557033427
4.6933333333333325,1562000.0,0.9687570335557009
4.6933333333333325,1562666.6666666667,0.9704879871594335
4.6933333333333325,1563333.3333333333,0.9687570335557009
4.6933333333333325,1564000.0,0.9771810077605331
4.6933333333333325,1564666.6666666667,0.9708349552298815
4.6933333333333325,1565333.3333333333,0.9708349552298815
4.6933333333333325,1566000.0,0.9624656883744515
4.6933333333333325,1566666.6666666667,0.9624656883744515
4.6933333333333325,1567333.3333333333,0.9624656883744515
4.6933333333333325,1568000.0,0.9624656883744515
4.6933333333333325,1568666.6666666667,0.9708349552298815
4.6933333333333325,1569333.3333333333,0.9624656883744515
4.6933333333333325,1570000.0,0.9558279939718691
4.6933333333333325,1570666.6666666667,0.9560096336531146
4.6933333333333325,1571333.3333333333,0.9560096336531146
4.6933333333333325,1572000.0,0.949370677863857
4.6933333333333325,1572666.6666666667,0.949370677863857
4.6933333333333325,1573333.3333333333,0.9493922019964864
4.6933333333333325,1574000.0,0.9509509486948086
4.6933333333333325,1574666.6666666667,0.9361139893811511
4.6933333333333325,1575333.3333333333,0.9359785800515501
4.6933333333333325,1576000.0,0.9290510571505768
4.6933333333333325,1576666.6666666667,0.9304359779811118
4.6933333333333325,1577333.3333333333,0.9160781849097722
4.6933333333333325,1578000.0,0.9095712146862823
4.6933333333333325,1578666.6666666667,0.8962590315497949
4.6933333333333325,1579333.3333333333,0.8809326746500727
4.6933333333333325,1580000.0,0.8674945928643881
4.6933333333333325,1580666.6666666667,0.8282897426647375
4.6933333333333325,1581333.3333333333,0.7431036662095599
4.6933333333333325,1582000.0,0.39810253863587103
4.6933333333333325,1582666.6666666667,0.3371756521182554
4.6933333333333325,1583333.3333333333,0.3266732873001961
4.6933333333333325,1584000.0,0.32391938339111515
4.6933333333333325,1584666.6666666667,0.32126430647807325
4.6933333333333325,1585333.3333333333,0.3371756521182554
4.6933333333333325,1586000.0,0.36101492113166034
4.6933333333333325,1586666.6666666667,0.3850593128182479
4.6933333333333325,1587333.3333333333,0.40959558583822836
4.6933333333333325,1588000.0,0.42735372464038274
4.6933333333333325,1588666.6666666667,0.4620220410849286
4.6933333333333325,1589333.3333333333,0.49553956085011214
4.6933333333333325,1590000.0,0.5243019901654409
4.6933333333333325,1590666.6666666667,0.5587311594391792
4.6933333333333325,1591333.3333333333,0.5842780603670238
4.6933333333333325,1592000.0,0.6052540982262283
4.6933333333333325,1592666.6666666667,0.6263897703991327
4.6933333333333325,1593333.3333333333,0.6534536244365258
4.6933333333333325,1594000.0,0.6639647961945961
4.6933333333333325,1594666.6666666667,0.6796996897387335
4.6933333333333325,1595333.3333333333,0.7016191608062232
4.6933333333333325,1596000.0,0.7178569842327812
4.6933333333333325,1596666.6666666667,0.7276572040985713
4.6933333333333325,1597333.3333333333,0.7381255263162403
4.6933333333333325,1598000.0,0.7381255263162403
4.6933333333333325,1598666.6666666667,0.7328152707312313
4.6933333333333325,1599333.3333333333,0.7276572040985713
4.6933333333333325,1600000.0,0.7169795213724863
4.6933333333333325,1600666.6666666667,0.7116685619549123
4.6933333333333325,1601333.3333333333,0.7381255263162403
4.6933333333333325,1602000.0,0.7530048784001292
4.6933333333333325,1602666.6666666667,0.7804592319232945
4.6933333333333325,1603333.3333333333,0.7966744403136163
4.6933333333333325,1604000.0,0.8180124643489726
4.6933333333333325,1604666.6666666667,0.8338286166347316
4.6933333333333325,1605333.3333333333,0.8445072660706048
4.6933333333333325,1606000.0,0.8603187586455867
4.6933333333333325,1606666.6666666667,0.8653249331227625
4.6933333333333325,1607333.3333333333,0.8762918634733743
4.6933333333333325,1608000.0,0.8885929587774647
4.6933333333333325,1608666.6666666667,0.8960612694388591
4.6933333333333325,1609333.3333333333,0.8960612694388591
4.6933333333333325,1610000.0,0.9095712146862823
4.6933333333333325,1610666.6666666667,0.9095712146862823
4.6933333333333325,1611333.3333333333,0.9160781849097722
4.6933333333333325,1612000.0,0.9227164326265097
4.6933333333333325,1612666.6666666667,0.9224149781709298
4.6933333333333325,1613333.3333333333,0.9224149781709298
4.6933333333333325,1614000.0,0.9356871361302238
4.6933333333333325,1614666.6666666667,0.9359785800515501
4.6933333333333325,1615333.3333333333,0.9359785800515501
4.6933333333333325,1616000.0,0.9427530956888187
4.6933333333333325,1616666.6666666667,0.9427530956888187
4.6933333333333325,1617333.3333333333,0.9493922019964864
4.6933333333333325,1618000.0,0.9576260750626732
4.6933333333333325,1618666.6666666667,0.949370677863857
4.6933333333333325,1619333.3333333333,0.949370677863857
4.6933333333333325,1620000.0,0.9560096336531146
4.6933333333333325,1620666.6666666667,0.9560096336531146
4.6933333333333325,1621333.3333333333,0.9558279939718691
4.6933333333333325,1622000.0,0.9624656883744515
4.6933333333333325,1622666.6666666667,0.9624656883744515
4.6933333333333325,1623333.3333333333,0.9624656883744515
4.6933333333333325,1624000.0,0.9624656883744515
4.6933333333333325,1624666.6666666667,0.9624656883744515
4.6933333333333325,1625333.3333333333,0.9624656883744515
4.6933333333333325,1626000.0,0.9691033827770339
4.6933333333333325,1626666.6666666667,0.9704879871594335
4.6933333333333325,1627333.3333333333,0.9687570335557009
4.6933333333333325,1628000.0,0.9687570335557009
4.6933333333333325,1628666.6666666667,0.9687570335557009
4.6933333333333325,1629333.3333333333,0.9753923557033427
4.6933333333333325,1630000.0,0.9753923557033427
4.6933333333333325,1630666.6666666667,0.9690810975724442
4.6933333333333325,1631333.3333333333,0.9753923557033427
4.6933333333333325,1632000.0,0.9753923557033427
4.6933333333333325,1632666.6666666667,0.9753923557033427
4.6933333333333325,1633333.3333333333,0.975718639336639
4.6933333333333325,1634000.0,0.975718639336639
4.6933333333333325,1634666.6666666667,0.9673791637867531
4.6933333333333325,1635333.3333333333,0.975718639336639
4.6933333333333325,1636000.0,0.975718639336639
4.6933333333333325,1636666.6666666667,0.975718639336639
4.6933333333333325,1637333.3333333333,0.975718639336639
4.6933333333333325,1638000.0,0.975718639336639
4.6933333333333325,1638666.6666666667,0.975718639336639
4.6933333333333325,1639333.3333333333,0.975718639336639
4.6933333333333325,1640000.0,0.975718639336639
4.6933333333333325,1640666.6666666667,0.975718639336639
4.6933333333333325,1641333.3333333333,0.9842031492439142
4.6933333333333325,1642000.0,0.9842031492439142
4.6933333333333325,1642666.6666666667,0.975718639336639
4.6933333333333325,1643333.3333333333,0.9823561811008339
4.6933333333333325,1644000.0,0.9823561811008339
4.6933333333333325,1644666.6666666667,0.9823561811008339
4.6933333333333325,1645333.3333333333,0.9823561811008339
4.6933333333333325,1646000.0,0.975718639336639
4.6933333333333325,1646666.6666666667,0.9823561811008339
4.6933333333333325,1647333.3333333333,0.975718639336639
4.6933333333333325,1648000.0,0.975718639336639
4.6933333333333325,1648666.6666666667,0.9823561811008339
4.6933333333333325,1649333.3333333333,0.9842031492439142
4.6933333333333325,1650000.0,0.9823561811008339
4.803888888888888,1550000.0,0.9854907836534818
4.803888888888888,1550666.6666666667,0.9854907836534818
4.803888888888888,1551333.3333333333,0.9772093484967299
4.803888888888888,1552000.0,0.9854907836534818
4.803888888888888,1552666.6666666667,0.9772093484967299
4.803888888888888,1553333.3333333333,0.9772093484967299
4.803888888888888,1554000.0,0.9707377634073476
4.803888888888888,1554666.6666666667,0.9770907708451257
4.803888888888888,1555333.3333333333,0.9772093484967299
4.803888888888888,1556000.0,0.9707377634073476
4.803888888888888,1556666.6666666667,0.9772093484967299
4.803888888888888,1557333.3333333333,0.9789643546226641
4.803888888888888,1558000.0,0.9707377634073476
4.803888888888888,1558666.6666666667,0.9707377634073476
4.803888888888888,1559333.3333333333,0.9789643546226641
4.803888888888888,1560000.0,0.9724379255918463
4.803888888888888,1560666.6666666667,0.9642661783179654
4.803888888888888,1561333.3333333333,0.9724379255918463
4.803888888888888,1562000.0,0.9789643546226641
4.803888888888888,1562666.6666666667,0.9642369265462947
4.803888888888888,1563333.3333333333,0.9724084259238056
4.803888888888888,1564000.0,0.9724084259238056
4.803888888888888,1564666.6666666667,0.9724084259238056
4.803888888888888,1565333.3333333333,0.9642369265462947
4.803888888888888,1566000.0,0.9724084259238056
4.803888888888888,1566666.6666666667,0.9657060763364129
4.803888888888888,1567333.3333333333,0.9658821948773371
4.803888888888888,1568000.0,0.9577655377775276
4.803888888888888,1568666.6666666667,0.9575908992243423
4.803888888888888,1569333.3333333333,0.9591810352800858
4.803888888888888,1570000.0,0.9591810352800858
4.803888888888888,1570666.6666666667,0.9511206904457995
4.803888888888888,1571333.3333333333,0.9511206904457995
4.803888888888888,1572000.0,0.9508026324503174
4.803888888888888,1572666.6666666667,0.9443345873316077
4.803888888888888,1573333.3333333333,0.946152710605393
4.803888888888888,1574000.0,0.946152710605393
4.803888888888888,1574666.6666666667,0.946152710605393
4.803888888888888,1575333.3333333333,0.9396275194977697
4.803888888888888,1576000.0,0.9333008087423088
4.803888888888888,1576666.6666666667,0.9189862109235545
4.803888888888888,1577333.3333333333,0.9201145363218628
4.803888888888888,1578000.0,0.9067808259985412
4.803888888888888,1578666.6666666667,0.9005514360129965
4.803888888888888,1579333.3333333333,0.8736642660485398
4.803888888888888,1580000.0,0.8614394590077239
4.803888888888888,1580666.6666666667,0.8196959282171938
4.803888888888888,1581333.3333333333,0.48280908564266933
4.803888888888888,1582000.0,0.34967696498445466
4.803888888888888,1582666.6666666667,0.3184378262758215
4.803888888888888,1583333.3333333333,0.321026751692698
4.803888888888888,1584000.0,0.32349943464002534
4.803888888888888,1584666.6666666667,0.33126342107138596
4.803888888888888,1585333.3333333333,0.34932610386318597
4.803888888888888,1586000.0,0.37262879466205656
4.803888888888888,1586666.6666666667,0.4017911723271865
4.803888888888888,1587333.3333333333,0.4191675553756497
4.803888888888888,1588000.0,0.4432564399764371
4.803888888888888,1588666.6666666667,0.47290728187853753
4.803888888888888,1589333.3333333333,0.5048218388970135
4.803888888888888,1590000.0,0.5383648882734304
4.803888888888888,1590666.6666666667,0.5643706489901184
4.803888888888888,1591333.3333333333,0.5949955541884957
4.803888888888888,1592000.0,0.6209914098383817
4.803888888888888,1592666.6666666667,0.6368403966966141
4.803888888888888,1593333.3333333333,0.6472261878871693
4.803888888888888,1594000.0,0.6729169722465927
4.803888888888888,1594666.6666666667,0.6883870077959579
4.803888888888888,1595333.3333333333,0.7100482692512458
4.803888888888888,1596000.0,0.7256149241752871
4.803888888888888,1596666.6666666667,0.734718102629284
4.803888888888888,1597333.3333333333,0.7466234811255519
4.803888888888888,1598000.0,0.734718102629284
4.803888888888888,1598666.6666666667,0.734718102629284
4.803888888888888,1599333.3333333333,0.7243699603387308
4.803888888888888,1600000.0,0.7256149241752871
4.803888888888888,1600666.6666666667,0.7143409361749818
4.803888888888888,1601333.3333333333,0.734718102629284
4.803888888888888,1602000.0,0.7672311093483234
4.803888888888888,1602666.6666666667,0.7879058000803058
4.803888888888888,1603333.3333333333,0.7973903013821919
4.803888888888888,1604000.0,0.8196959282171938
4.803888888888888,1604666.6666666667,0.8334533217379904
4.803888888888888,1605333.3333333333,0.8486849269334142
4.803888888888888,1606000.0,0.8593774445145556
4.803888888888888,1606666.6666666667,0.8734714895370392
4.803888888888888,1607333.3333333333,0.8810682005065781
4.803888888888888,1608000.0,0.8866408479294854
4.803888888888888,1608666.6666666667,0.8941547534204132
4.803888888888888,1609333.3333333333,0.9070771710565689
4.803888888888888,1610000.0,0.9067808259985412
