% Moku:Lab Oscilloscope
% Channel A
% Channel B
% Time span 41.00 s, time offset -17.97 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 50.00 mV, Normal mode, Rising edge, Manual sensitivity, hysteresis 1.00 mV, HF reject off
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2024-03-14 T 15:12:42 -0500
% Time (s), Channel A (V), Channel B (V)
-4.9699606500e+00, -1.0666673869e-03, -1.0107860397e-02
-4.9670895000e+00, -1.0666673869e-03, -1.4441455601e-02
-4.9642183500e+00, -1.0666673869e-03, -4.1861851906e-03
-4.9613472000e+00, -1.0666673869e-03, -1.8188959436e-02
-4.9584760500e+00, -1.0666673869e-03, -1.2885278074e-02
-4.9556049000e+00, -1.0666673869e-03, -8.2810378741e-03
-4.9527337500e+00, -1.0666673869e-03, -1.5756691256e-02
-4.9498626000e+00, -1.0666673869e-03, -1.0052300037e-02
-4.9469914500e+00, -1.0666673869e-03, -8.5566106062e-03
-4.9441203000e+00, -1.0666673869e-03, -1.6578493606e-02
-4.9412491500e+00, -1.0666673869e-03, -1.2207289501e-02
-4.9383780000e+00, -1.0666673869e-03, -1.1361734161e-02
-4.9355068500e+00, -1.0666673869e-03, -1.3301109956e-02
-4.9326357000e+00, -1.0666673869e-03, -1.0738396487e-02
-4.9297645500e+00, -1.0666673869e-03, -8.1485893923e-03
-4.9268934000e+00, -1.0666673869e-03, -1.8170318451e-02
-4.9240222500e+00, -1.0666673869e-03, -8.2224638081e-03
-4.9211511000e+00, -1.0666673869e-03, -1.2650589494e-02
-4.9182799500e+00, -1.0666673869e-03, -1.5478621964e-02
-4.9154088000e+00, -1.0666673869e-03, -7.7147049998e-03
-4.9125376500e+00, -1.0666673869e-03, -1.3001540522e-02
-4.9096665000e+00, -1.0666673869e-03, -1.5338404423e-02
-4.9067953500e+00, -1.0666673869e-03, -7.4658811309e-03
-4.9039242000e+00, -1.0666673869e-03, -1.4068713165e-02
-4.9010530500e+00, -1.0666673869e-03, -1.6055939704e-02
-4.8981819000e+00, -1.0666673869e-03, -1.5180455358e-03
-4.8953107500e+00, -1.0666673869e-03, -1.9086407571e-02
-4.8924396000e+00, -1.0666673869e-03, -1.2940469895e-02
-4.8895684500e+00, -1.0666673869e-03, -9.2538940259e-03
-4.8866973000e+00, -1.0666673869e-03, -1.5441375658e-02
-4.8838261500e+00, -1.0666673869e-03, -1.2048633078e-02
-4.8809550000e+00, -1.0666673869e-03, -5.3114682529e-03
-4.8780838500e+00, -1.0666673869e-03, -1.7880978970e-02
-4.8752127000e+00, -1.0666673869e-03, -1.3258163171e-02
-4.8723415500e+00, -1.0666673869e-03, -1.5582223283e-02
-4.8694704000e+00, -1.0666673869e-03, -1.0562632680e-02
-4.8665992500e+00, -1.0666673869e-03, -1.1509774258e-02
-4.8637281000e+00, -1.0666673869e-03, -6.7421520018e-03
-4.8608569500e+00, -1.0666673869e-03, -1.6562218409e-02
-4.8579858000e+00, -1.0666673869e-03, -1.1225736997e-02
-4.8551146500e+00, -1.0666673869e-03, -1.0336848498e-02
-4.8522435000e+00, -1.0666673869e-03, -1.4420954083e-02
-4.8493723500e+00, -1.0666673869e-03, -1.1194351664e-02
-4.8465012000e+00, -1.0666673869e-03, -7.0517017342e-03
-4.8436300500e+00, -1.0666673869e-03, -1.9074031763e-02
-4.8407589000e+00, -1.0666673869e-03, -8.7922978113e-03
-4.8378877500e+00, -1.0666673869e-03, -1.3595912149e-02
-4.8350166000e+00, -1.0666673869e-03, -1.4747159441e-02
-4.8321454500e+00, -1.0666673869e-03, -4.8015398147e-03
-4.8292743000e+00, -1.0666673869e-03, -1.4771263139e-02
-4.8264031500e+00, -1.0666673869e-03, -1.4493592107e-02
-4.8235320000e+00, -1.0666673869e-03, -9.2500897432e-03
-4.8206608500e+00, -1.0666673869e-03, -1.3960219776e-02
-4.8177897000e+00, -1.0666673869e-03, -1.4173384439e-02
-4.8149185500e+00, -1.0666673869e-03, -6.3516780421e-03
-4.8120474000e+00, -1.0666673869e-03, -1.5211983352e-02
-4.8091762500e+00, -1.0666673869e-03, -1.4439291915e-02
-4.8063051000e+00, -1.0666673869e-03, -7.9186680533e-03
-4.8034339500e+00, -1.0666673869e-03, -1.4203497714e-02
-4.8005628000e+00, -1.0666673869e-03, -1.4192667397e-02
-4.7976916500e+00, -1.0666673869e-03, -4.6440603412e-03
-4.7948205000e+00, -1.0666673869e-03, -1.7832652691e-02
-4.7919493500e+00, -1.0666673869e-03, -1.3183640838e-02
-4.7890782000e+00, -1.0666673869e-03, -8.4084813464e-03
-4.7862070500e+00, -1.0666673869e-03, -1.5079011781e-02
-4.7833359000e+00, -1.0666673869e-03, -1.3593445309e-02
-4.7804647500e+00, -1.0666673869e-03, -4.1446887876e-03
-4.7775936000e+00, -1.0666673869e-03, -1.9845825627e-02
-4.7747224500e+00, -1.0666673869e-03, -9.7286685138e-03
-4.7718513000e+00, -1.0666673869e-03, -1.2298568511e-02
-4.7689801500e+00, -1.0666673869e-03, -2.2562820594e-02
-4.7661090000e+00, -1.0666673869e-03, -3.3315709022e-03
-4.7632378500e+00, -1.0666673869e-03, -9.0344760738e-03
