% Moku:Lab Oscilloscope
% Channel A
% Channel B
% Time span 12.41 s, time offset -6.516 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 54.70 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2024-03-06 T 11:15:00 -0600
% Time (s), Channel A (V), Channel B (V)
-3.4408836000e-01, 4.3333333815e-04, -8.0000000889e-04
-3.4321945000e-01, 4.0000000445e-04, -2.6666666963e-04
-3.4235054000e-01, 3.6666667074e-04, -5.3333333926e-04
-3.4148163000e-01, 3.3333333704e-04, -2.6666666963e-04
-3.4061272000e-01, 3.0000000334e-04, -8.0000000889e-04
-3.3974381000e-01, 2.3333333593e-04, 0.0000000000e+00
-3.3887490000e-01, 2.0000000222e-04, 0.0000000000e+00
-3.3800599000e-01, 1.6666666852e-04, 2.1666666908e-03
-3.3713708000e-01, 1.3333333482e-04, -5.3333333926e-04
-3.3626817000e-01, 1.0000000111e-04, -2.6666666963e-04
-3.3539926000e-01, 6.6666667408e-05, -1.8666666874e-03
-3.3453035000e-01, 0.0000000000e+00, 2.6666666963e-04
-3.3366144000e-01, 0.0000000000e+00, -1.3333333482e-03
-3.3279253000e-01, -6.6666667408e-05, -2.6666666963e-04
-3.3192362000e-01, -1.0000000111e-04, -2.6666666963e-04
-3.3105471000e-01, -1.3333333482e-04, 2.6666666963e-04
-3.3018580000e-01, -1.6666666852e-04, 1.0666666785e-03
-3.2931689000e-01, -2.0000000222e-04, -2.6666666963e-04
-3.2844798000e-01, -2.3333333593e-04, -8.0000000889e-04
-3.2757907000e-01, -3.0000000334e-04, -1.3333333482e-03
-3.2671016000e-01, -3.3333333704e-04, -5.3333333926e-04
-3.2584125000e-01, -3.6666667074e-04, -8.0000000889e-04
-3.2497234000e-01, -4.0000000445e-04, -2.6666666963e-04
-3.2410343000e-01, -4.3333333815e-04, 0.0000000000e+00
-3.2323452000e-01, -4.6666667185e-04, 2.6666666963e-04
-3.2236561000e-01, -5.0000000556e-04, 2.6666666963e-04
-3.2149670000e-01, -5.3333333926e-04, 1.3333333482e-03
-3.2062779000e-01, -5.6666667297e-04, 0.0000000000e+00
-3.1975888000e-01, -6.0000000667e-04, -2.4333333604e-03
-3.1888997000e-01, -6.6666667408e-04, -1.6000000178e-03
-3.1802106000e-01, -6.6666667408e-04, -8.0000000889e-04
-3.1715215000e-01, -7.3333334149e-04, -2.6666666963e-04
-3.1628324000e-01, -7.3333334149e-04, -1.0666666785e-03
-3.1541433000e-01, -7.6666667519e-04, 0.0000000000e+00
-3.1454542000e-01, -8.3333334260e-04, -2.6666666963e-04
-3.1367651000e-01, -8.6666667630e-04, 8.0000000889e-04
-3.1280760000e-01, -8.6666667630e-04, 0.0000000000e+00
-3.1193869000e-01, -9.0000001001e-04, -1.3333333482e-03
-3.1106978000e-01, -9.3333334371e-04, -1.3333333482e-03
-3.1020087000e-01, -9.6666667741e-04, -2.6666666963e-04
-3.0933196000e-01, -1.0000000111e-03, -8.0000000889e-04
-3.0846305000e-01, -1.0333333448e-03, -2.6666666963e-04
-3.0759414000e-01, -1.0666666785e-03, 0.0000000000e+00
-3.0672523000e-01, -1.1000000122e-03, 0.0000000000e+00
-3.0585632000e-01, -1.1000000122e-03, -2.6666666963e-04
-3.0498741000e-01, -1.1333333459e-03, 1.8666666874e-03
-3.0411850000e-01, -1.1666666796e-03, 2.6666666963e-04
-3.0324959000e-01, -1.2000000133e-03, -3.5000000389e-03
-3.0238068000e-01, -1.2333333470e-03, -2.6666666963e-04
-3.0151177000e-01, -1.2666666807e-03, -2.6666666963e-04
-3.0064286000e-01, -1.2666666807e-03, -8.0000000889e-04
-2.9977395000e-01, -1.3000000145e-03, -2.6666666963e-04
-2.9890504000e-01, -1.3333333482e-03, 5.3333333926e-04
-2.9803613000e-01, -1.3666666819e-03, 5.3333333926e-04
-2.9716722000e-01, -1.3666666819e-03, 0.0000000000e+00
-2.9629831000e-01, -1.4000000156e-03, -5.3333333926e-04
-2.9542940000e-01, -1.4333333493e-03, -8.0000000889e-04
-2.9456049000e-01, -1.4333333493e-03, -1.6000000178e-03
-2.9369158000e-01, -1.4666666830e-03, 2.6666666963e-04
-2.9282267000e-01, -1.4666666830e-03, -5.3333333926e-04
-2.9195376000e-01, -1.5000000167e-03, -2.6666666963e-04
-2.9108485000e-01, -1.5000000167e-03, -5.3333333926e-04
-2.9021594000e-01, -1.5333333504e-03, 0.0000000000e+00
-2.8934703000e-01, -1.5333333504e-03, -2.6666666963e-04
-2.8847812000e-01, -1.5666666841e-03, 5.3333333926e-04
-2.8760921000e-01, -1.5666666841e-03, 5.3333333926e-04
-2.8674030000e-01, -1.6000000178e-03, -2.4333333604e-03
-2.8587139000e-01, -1.6000000178e-03, 5.3333333926e-04
-2.8500248000e-01, -1.6333333515e-03, -8.0000000889e-04
-2.8413357000e-01, -1.6333333515e-03, -5.3333333926e-04
-2.8326466000e-01, -1.6333333515e-03, -2.6666666963e-04
-2.8239575000e-01, -1.6333333515e-03, 0.0000000000e+00
-2.8152684000e-01, -1.6666666852e-03, -2.6666666963e-04
-2.8065793000e-01, -1.6666666852e-03, -2.6666666963e-04
-2.7978902000e-01, -1.6666666852e-03, -2.6666666963e-04
-2.7892011000e-01, -1.6666666852e-03, -2.6666666963e-04
-2.7805120000e-01, -1.6666666852e-03, 0.0000000000e+00
-2.7718229000e-01, -1.7000000189e-03, 2.6666666963e-04
-2.7631338000e-01, -1.7000000189e-03, -2.6666666963e-04
-2.7544447000e-01, -1.7000000189e-03, -5.3333333926e-04
-2.7457556000e-01, -1.7000000189e-03, -8.0000000889e-04
-2.7370665000e-01, -1.7000000189e-03, -2.6666666963e-04
-2.7283774000e-01, -1.7000000189e-03, 2.6666666963e-04
-2.7196883000e-01, -1.7000000189e-03, 5.3333333926e-04
-2.7109992000e-01, -1.7000000189e-03, 0.0000000000e+00
-2.7023101000e-01, -1.7000000189e-03, -1.8666666874e-03
-2.6936210000e-01, -1.7000000189e-03, 1.6000000178e-03
-2.6849319000e-01, -1.7000000189e-03, -5.3333333926e-04
-2.6762428000e-01, -1.7000000189e-03, -5.3333333926e-04
-2.6675537000e-01, -1.7000000189e-03, -2.6666666963e-04
-2.6588646000e-01, -1.6666666852e-03, -2.6666666963e-04
-2.6501755000e-01, -1.6666666852e-03, -1.0666666785e-03
-2.6414864000e-01, -1.6666666852e-03, -2.6666666963e-04
-2.6327973000e-01, -1.6666666852e-03, -2.6666666963e-04
-2.6241082000e-01, -1.6333333515e-03, -1.0666666785e-03
-2.6154191000e-01, -1.6333333515e-03, 8.0000000889e-04
-2.6067300000e-01, -1.6333333515e-03, -8.0000000889e-04
-2.5980409000e-01, -1.6333333515e-03, -5.3333333926e-04
-2.5893518000e-01, -1.6333333515e-03, -1.0666666785e-03
-2.5806627000e-01, -1.6000000178e-03, 0.0000000000e+00
-2.5719736000e-01, -1.6000000178e-03, -5.3333333926e-04
-2.5632845000e-01, -1.5666666841e-03, -5.3333333926e-04
-2.5545954000e-01, -1.5666666841e-03, 0.0000000000e+00
-2.5459063000e-01, -1.5333333504e-03, 5.3333333926e-04
-2.5372172000e-01, -1.5333333504e-03, -1.3333333482e-03
-2.5285281000e-01, -1.5000000167e-03, 8.0000000889e-04
-2.5198390000e-01, -1.5000000167e-03, -2.1666666908e-03
-2.5111499000e-01, -1.4666666830e-03, -8.0000000889e-04
-2.5024608000e-01, -1.4666666830e-03, -8.0000000889e-04
-2.4937717000e-01, -1.4333333493e-03, 2.6666666963e-04
-2.4850826000e-01, -1.4333333493e-03, -2.6666666963e-04
-2.4763935000e-01, -1.4000000156e-03, 0.0000000000e+00
-2.4677044000e-01, -1.3666666819e-03, 8.0000000889e-04
-2.4590153000e-01, -1.3333333482e-03, -2.6666666963e-04
-2.4503262000e-01, -1.3333333482e-03, -5.3333333926e-04
-2.4416371000e-01, -1.3000000145e-03, -1.6000000178e-03
-2.4329480000e-01, -1.2666666807e-03, -1.3333333482e-03
-2.4242589000e-01, -1.2666666807e-03, -2.6666666963e-04
-2.4155698000e-01, -1.2333333470e-03, -1.0666666785e-03
-2.4068807000e-01, -1.2000000133e-03, -2.6666666963e-04
-2.3981916000e-01, -1.1666666796e-03, 2.6666666963e-04
