% Moku:Lab Oscilloscope
% Channel A
% Channel B
% Time span 41.00 s, time offset -13.97 s, Precision acquisition mode, no averaging
% Edge trigger: Channel A, level 50.00 mV, Normal mode, Rising edge, Manual sensitivity, hysteresis 1.00 mV, HF reject off
% Output A (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output B (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Internal 10 MHz clock
% Acquired 2024-03-08 T 16:44:59 -0600
% Time (s), Channel A (V), Channel B (V)
-9.0699628500e+00, 0.0000000000e+00, -1.2686171426e-02
-9.0670917000e+00, 0.0000000000e+00, -1.3137026486e-02
-9.0642205500e+00, 0.0000000000e+00, -9.7799015030e-03
-9.0613494000e+00, 0.0000000000e+00, -1.0349682009e-02
-9.0584782500e+00, 0.0000000000e+00, -1.6854482432e-02
-9.0556071000e+00, 0.0000000000e+00, -1.1620734486e-02
-9.0527359500e+00, 0.0000000000e+00, -1.3974123241e-02
-9.0498648000e+00, 0.0000000000e+00, -1.3265843066e-02
-9.0469936500e+00, 0.0000000000e+00, -5.5819289800e-03
-9.0441225000e+00, 0.0000000000e+00, -1.4044383588e-02
-9.0412513500e+00, 0.0000000000e+00, -1.7631691454e-02
-9.0383802000e+00, 0.0000000000e+00, -1.0079280723e-02
-9.0355090500e+00, 0.0000000000e+00, -1.1858127675e-02
-9.0326379000e+00, 0.0000000000e+00, -1.4726122946e-02
-9.0297667500e+00, 0.0000000000e+00, -3.7460058990e-03
-9.0268956000e+00, 0.0000000000e+00, -1.9120877939e-02
-9.0240244500e+00, 0.0000000000e+00, -1.5239397964e-02
-9.0211533000e+00, 0.0000000000e+00, -7.0871410058e-03
-9.0182821500e+00, 0.0000000000e+00, -1.5305663815e-02
-9.0154110000e+00, 0.0000000000e+00, -1.0409789676e-02
-9.0125398500e+00, 0.0000000000e+00, -7.8249519253e-03
-9.0096687000e+00, 0.0000000000e+00, -1.7930244432e-02
-9.0067975500e+00, 0.0000000000e+00, -1.3664763723e-02
-9.0039264000e+00, 0.0000000000e+00, -9.6717409889e-03
-9.0010552500e+00, 0.0000000000e+00, -1.4557331676e-02
-8.9981841000e+00, 0.0000000000e+00, -1.8279477589e-02
-8.9953129500e+00, 0.0000000000e+00, -2.1904644013e-03
-8.9924418000e+00, 0.0000000000e+00, -1.6268622887e-02
-8.9895706500e+00, 0.0000000000e+00, -1.1595828323e-02
-8.9866995000e+00, 0.0000000000e+00, -1.2555613197e-02
-8.9838283500e+00, 0.0000000000e+00, -1.2921264212e-02
-8.9809572000e+00, 0.0000000000e+00, -9.8434686902e-03
-8.9780860500e+00, 0.0000000000e+00, -9.8546556591e-03
-8.9752149000e+00, 0.0000000000e+00, -1.7892587977e-02
-8.9723437500e+00, 0.0000000000e+00, -1.1208772273e-02
-8.9694726000e+00, 0.0000000000e+00, -1.1232501487e-02
-8.9666014500e+00, 0.0000000000e+00, -1.4743902024e-02
-8.9637303000e+00, 0.0000000000e+00, -4.9199481154e-03
-8.9608591500e+00, 0.0000000000e+00, -1.7041112222e-02
-8.9579880000e+00, 0.0000000000e+00, -1.6473578621e-02
-8.9551168500e+00, 0.0000000000e+00, -7.5765619823e-03
-8.9522457000e+00, 0.0000000000e+00, -1.5186839420e-02
-8.9493745500e+00, 0.0000000000e+00, -1.2638683277e-02
-8.9465034000e+00, 0.0000000000e+00, -5.3288371814e-03
-8.9436322500e+00, 0.0000000000e+00, -1.8365394937e-02
-8.9407611000e+00, 0.0000000000e+00, -1.4016190286e-02
-8.9378899500e+00, 0.0000000000e+00, -8.4026322617e-03
-8.9350188000e+00, 0.0000000000e+00, -1.4183049694e-02
-8.9321476500e+00, 0.0000000000e+00, -1.2326559710e-02
-8.9292765000e+00, 0.0000000000e+00, -7.4446663103e-03
-8.9264053500e+00, 0.0000000000e+00, -1.8421424889e-02
-8.9235342000e+00, 0.0000000000e+00, -1.3933488746e-02
-8.9206630500e+00, 0.0000000000e+00, -9.9774923828e-03
-8.9177919000e+00, 0.0000000000e+00, -1.2971569907e-02
-8.9149207500e+00, 0.0000000000e+00, -1.3093455560e-02
-8.9120496000e+00, 0.0000000000e+00, -7.4142617692e-03
-8.9091784500e+00, 0.0000000000e+00, -1.6416865087e-02
-8.9063073000e+00, 0.0000000000e+00, -1.1977992302e-02
-8.9034361500e+00, 0.0000000000e+00, -1.0751123002e-02
-8.9005650000e+00, 0.0000000000e+00, -1.4550686069e-02
-8.8976938500e+00, 0.0000000000e+00, -7.7732374565e-03
-8.8948227000e+00, 0.0000000000e+00, -1.9170767541e-02
-8.8919515500e+00, 0.0000000000e+00, -1.2313286330e-02
-8.8890804000e+00, 0.0000000000e+00, -8.4210770888e-03
-8.8862092500e+00, 0.0000000000e+00, -1.5902543891e-02
-8.8833381000e+00, 0.0000000000e+00, -1.3617121025e-02
-8.8804669500e+00, 0.0000000000e+00, -7.0801922456e-03
-8.8775958000e+00, 0.0000000000e+00, -1.4657824182e-02
-8.8747246500e+00, 0.0000000000e+00, -1.4411092669e-02
-8.8718535000e+00, 0.0000000000e+00, -9.8041419172e-03
-8.8689823500e+00, 0.0000000000e+00, -1.4009247470e-02
-8.8661112000e+00, 0.0000000000e+00, -1.2649685976e-02
-8.8632400500e+00, 0.0000000000e+00, -6.5095082229e-03
-8.8603689000e+00, 0.0000000000e+00, -1.6602133657e-02
-8.8574977500e+00, 0.0000000000e+00, -1.6116469410e-02
-8.8546266000e+00, 0.0000000000e+00, -8.7178111438e-03
-8.8517554500e+00, 0.0000000000e+00, -1.3575672176e-02
-8.8488843000e+00, 0.0000000000e+00, -1.3654920141e-02
-8.8460131500e+00, 0.0000000000e+00, -3.0889646578e-03
-8.8431420000e+00, 0.0000000000e+00, -2.0277778157e-02
-8.8402708500e+00, 0.0000000000e+00, -1.3093223736e-02
-8.8373997000e+00, 0.0000000000e+00, -9.9265803800e-03
-8.8345285500e+00, 0.0000000000e+00, -1.3626108643e-02
-8.8316574000e+00, 0.0000000000e+00, -1.2237931810e-02
-8.8287862500e+00, 0.0000000000e+00, -9.9487759922e-03
-8.8259151000e+00, 0.0000000000e+00, -1.7524904048e-02
-8.8230439500e+00, 0.0000000000e+00, -1.0877211199e-02
-8.8201728000e+00, 0.0000000000e+00, -1.0676446120e-02
-8.8173016500e+00, 0.0000000000e+00, -1.3106544670e-02
-8.8144305000e+00, 0.0000000000e+00, -9.2044026850e-03
-8.8115593500e+00, 0.0000000000e+00, -1.2464381741e-02
-8.8086882000e+00, 0.0000000000e+00, -1.6595024403e-02
-8.8058170500e+00, 0.0000000000e+00, -1.0285514458e-02
-8.8029459000e+00, 0.0000000000e+00, -1.3559890347e-02
-8.8000747500e+00, 0.0000000000e+00, -1.2661479253e-02
-8.7972036000e+00, 0.0000000000e+00, -7.0869983452e-03
-8.7943324500e+00, 0.0000000000e+00, -1.6760944629e-02
-8.7914613000e+00, 0.0000000000e+00, -1.7487194096e-02
-8.7885901500e+00, 0.0000000000e+00, -5.5024075821e-03
-8.7857190000e+00, 0.0000000000e+00, -1.4442941649e-02
-8.7828478500e+00, 0.0000000000e+00, -1.3144997647e-02
-8.7799767000e+00, 0.0000000000e+00, -3.5877239596e-03
-8.7771055500e+00, 0.0000000000e+00, -1.9402632630e-02
-8.7742344000e+00, 0.0000000000e+00, -1.3413110418e-02
-8.7713632500e+00, 0.0000000000e+00, -9.6961835056e-03
-8.7684921000e+00, 0.0000000000e+00, -1.3895321090e-02
-8.7656209500e+00, 0.0000000000e+00, -1.2923594335e-02
-8.7627498000e+00, 0.0000000000e+00, -6.1344237758e-03
-8.7598786500e+00, 0.0000000000e+00, -1.8570273396e-02
-8.7570075000e+00, 0.0000000000e+00, -1.3605743842e-02
-8.7541363500e+00, 0.0000000000e+00, -1.0096423772e-02
-8.7512652000e+00, 0.0000000000e+00, -1.4462307826e-02
-8.7483940500e+00, 0.0000000000e+00, -1.0309772705e-02
-8.7455229000e+00, 0.0000000000e+00, -8.4054735854e-03
-8.7426517500e+00, 0.0000000000e+00, -1.6295508467e-02
-8.7397806000e+00, 0.0000000000e+00, -1.3975781670e-02
-8.7369094500e+00, 0.0000000000e+00, -9.7305647110e-03
-8.7340383000e+00, 0.0000000000e+00, -1.3262341937e-02
-8.7311671500e+00, 0.0000000000e+00, -1.1962400687e-02
-8.7282960000e+00, 0.0000000000e+00, -9.3962039220e-03
-8.7254248500e+00, 0.0000000000e+00, -1.9488228992e-02
-8.7225537000e+00, 0.0000000000e+00, -7.8344923531e-03
-8.7196825500e+00, 0.0000000000e+00, -1.1164749589e-02
-8.7168114000e+00, 0.0000000000e+00, -1.2558026539e-02
-8.7139402500e+00, 0.0000000000e+00, -6.1131435691e-03
-8.7110691000e+00, 0.0000000000e+00, -1.5220965026e-02
-8.7081979500e+00, 0.0000000000e+00, -1.7235861778e-02
-8.7053268000e+00, 0.0000000000e+00, -7.3078904569e-03
-8.7024556500e+00, 0.0000000000e+00, -1.3883783414e-02
-8.6995845000e+00, 0.0000000000e+00, -1.2113091894e-02
-8.6967133500e+00, 0.0000000000e+00, -5.9281662643e-03
-8.6938422000e+00, 0.0000000000e+00, -1.9378808310e-02
-8.6909710500e+00, 0.0000000000e+00, -2.0071948628e-02
-8.6880999000e+00, 0.0000000000e+00, -3.9106659562e-03
-8.6852287500e+00, 0.0000000000e+00, -1.4250391443e-02
-8.6823576000e+00, 0.0000000000e+00, -1.2249314937e-02
-8.6794864500e+00, 0.0000000000e+00, -4.4105249335e-03
-8.6766153000e+00, 0.0000000000e+00, -1.8404365059e-02
-8.6737441500e+00, 0.0000000000e+00, -1.5989180486e-02
-8.6708730000e+00, 0.0000000000e+00, -7.2456309919e-03
-8.6680018500e+00, 0.0000000000e+00, -1.7293573936e-02
-8.6651307000e+00, 0.0000000000e+00, -1.1603710321e-02
-8.6622595500e+00, 0.0000000000e+00, -7.7102290234e-03
-8.6593884000e+00, 0.0000000000e+00, -1.6825587715e-02
-8.6565172500e+00, 0.0000000000e+00, -1.1445719647e-02
-8.6536461000e+00, 0.0000000000e+00, -1.1605874007e-02
-8.6507749500e+00, 0.0000000000e+00, -1.4360246052e-02
-8.6479038000e+00, 0.0000000000e+00, -8.3211908898e-03
-8.6450326500e+00, 0.0000000000e+00, -1.0752228622e-02
-8.6421615000e+00, 0.0000000000e+00, -1.8754073751e-02
-8.6392903500e+00, 0.0000000000e+00, -9.3375585256e-03
-8.6364192000e+00, 0.0000000000e+00, -1.5122891805e-02
-8.6335480500e+00, 0.0000000000e+00, -1.1279591375e-02
-8.6306769000e+00, 0.0000000000e+00, -6.4659135202e-03
-8.6278057500e+00, 0.0000000000e+00, -1.5418223031e-02
-8.6249346000e+00, 0.0000000000e+00, -1.4370464118e-02
-8.6220634500e+00, 0.0000000000e+00, -1.0836487541e-02
-8.6191923000e+00, 0.0000000000e+00, -1.3963037323e-02
-8.6163211500e+00, 0.0000000000e+00, -1.4403133396e-02
-8.6134500000e+00, 0.0000000000e+00, -4.5489235513e-03
-8.6105788500e+00, 0.0000000000e+00, -1.6513594920e-02
-8.6077077000e+00, 0.0000000000e+00, -1.6508762292e-02
-8.6048365500e+00, 0.0000000000e+00, -8.4434272500e-03
-8.6019654000e+00, 0.0000000000e+00, -1.4645329491e-02
-8.5990942500e+00, 0.0000000000e+00, -1.2481364297e-02
-8.5962231000e+00, 0.0000000000e+00, -5.2210095420e-03
-8.5933519500e+00, 0.0000000000e+00, -1.8293684207e-02
-8.5904808000e+00, 0.0000000000e+00, -1.4627859511e-02
-8.5876096500e+00, 0.0000000000e+00, -1.3170177243e-02
-8.5847385000e+00, 0.0000000000e+00, -1.1039606519e-02
-8.5818673500e+00, 0.0000000000e+00, -8.9389469673e-03
-8.5789962000e+00, 0.0000000000e+00, -7.2018163541e-03
-8.5761250500e+00, 0.0000000000e+00, -1.9705905296e-02
-8.5732539000e+00, 0.0000000000e+00, -1.1076662611e-02
-8.5703827500e+00, 0.0000000000e+00, -1.2184029879e-02
-8.5675116000e+00, 0.0000000000e+00, -1.2315967160e-02
-8.5646404500e+00, 0.0000000000e+00, -9.9771060103e-03
-8.5617693000e+00, 0.0000000000e+00, -1.1282842847e-02
-8.5588981500e+00, 0.0000000000e+00, -1.7414989998e-02
-8.5560270000e+00, 0.0000000000e+00, -1.0786526608e-02
-8.5531558500e+00, 0.0000000000e+00, -1.1889923157e-02
-8.5502847000e+00, 0.0000000000e+00, -1.4157614498e-02
-8.5474135500e+00, 0.0000000000e+00, -7.7995405053e-03
-8.5445424000e+00, 0.0000000000e+00, -1.4050969753e-02
-8.5416712500e+00, 0.0000000000e+00, -1.6492867523e-02
-8.5388001000e+00, 0.0000000000e+00, -8.1308459798e-03
-8.5359289500e+00, 0.0000000000e+00, -1.5096220216e-02
-8.5330578000e+00, 0.0000000000e+00, -1.3021685388e-02
-8.5301866500e+00, 0.0000000000e+00, -4.2973891309e-03
-8.5273155000e+00, 0.0000000000e+00, -1.7550404631e-02
-8.5244443500e+00, 0.0000000000e+00, -1.6365221948e-02
-8.5215732000e+00, 0.0000000000e+00, -7.8578708595e-03
-8.5187020500e+00, 0.0000000000e+00, -1.5962740721e-02
-8.5158309000e+00, 0.0000000000e+00, -9.4888500954e-03
-8.5129597500e+00, 0.0000000000e+00, -6.8124717908e-03
-8.5100886000e+00, 0.0000000000e+00, -1.9197748227e-02
-8.5072174500e+00, 0.0000000000e+00, -1.2619412207e-02
-8.5043463000e+00, 0.0000000000e+00, -1.0297807047e-02
-8.5014751500e+00, 0.0000000000e+00, -1.4290633622e-02
-8.4986040000e+00, 0.0000000000e+00, -1.1741288640e-02
-8.4957328500e+00, 0.0000000000e+00, -7.5711765445e-03
-8.4928617000e+00, 0.0000000000e+00, -1.7457538523e-02
-8.4899905500e+00, 0.0000000000e+00, -1.3240693191e-02
-8.4871194000e+00, 0.0000000000e+00, -1.3431329366e-02
-8.4842482500e+00, 0.0000000000e+00, -1.2974155630e-02
-8.4813771000e+00, 0.0000000000e+00, -7.8374882258e-03
-8.4785059500e+00, 0.0000000000e+00, -9.5829942053e-03
-8.4756348000e+00, 0.0000000000e+00, -1.8616810474e-02
-8.4727636500e+00, 0.0000000000e+00, -1.0592436858e-02
-8.4698925000e+00, 0.0000000000e+00, -1.2097850986e-02
-8.4670213500e+00, 0.0000000000e+00, -1.4184482245e-02
-8.4641502000e+00, 0.0000000000e+00, -7.3296818640e-03
-8.4612790500e+00, 0.0000000000e+00, -1.3707502462e-02
-8.4584079000e+00, 0.0000000000e+00, -1.6568465754e-02
-8.4555367500e+00, 0.0000000000e+00, -8.0501832970e-03
-8.4526656000e+00, 0.0000000000e+00, -1.6317912126e-02
-8.4497944500e+00, 0.0000000000e+00, -1.1095642415e-02
-8.4469233000e+00, 0.0000000000e+00, -6.2434224209e-03
-8.4440521500e+00, 0.0000000000e+00, -1.7452295746e-02
-8.4411810000e+00, 0.0000000000e+00, -1.5615760413e-02
-8.4383098500e+00, 0.0000000000e+00, -8.5540724363e-03
-8.4354387000e+00, 0.0000000000e+00, -1.3496941355e-02
-8.4325675500e+00, 0.0000000000e+00, -1.4537834727e-02
-8.4296964000e+00, 0.0000000000e+00, -3.8595221299e-03
-8.4268252500e+00, 0.0000000000e+00, -1.7553329174e-02
-8.4239541000e+00, 0.0000000000e+00, -1.4296007171e-02
-8.4210829500e+00, 0.0000000000e+00, -1.1509905030e-02
-8.4182118000e+00, 0.0000000000e+00, -1.4522914805e-02
-8.4153406500e+00, 0.0000000000e+00, -1.0307983503e-02
-8.4124695000e+00, 0.0000000000e+00, -7.9195775146e-03
-8.4095983500e+00, 0.0000000000e+00, -1.7617229236e-02
-8.4067272000e+00, 0.0000000000e+00, -1.2534677753e-02
-8.4038560500e+00, 0.0000000000e+00, -1.0085979827e-02
-8.4009849000e+00, 0.0000000000e+00, -1.4764997961e-02
-8.3981137500e+00, 0.0000000000e+00, -6.3151272067e-03
-8.3952426000e+00, 0.0000000000e+00, -1.1424629655e-02
-8.3923714500e+00, 0.0000000000e+00, -1.9391041456e-02
-8.3895003000e+00, 0.0000000000e+00, -1.0243227477e-02
-8.3866291500e+00, 0.0000000000e+00, -1.3794317383e-02
-8.3837580000e+00, 0.0000000000e+00, -2.0291164477e-02
-8.3808868500e+00, 0.0000000000e+00, -2.9301596295e-03
-8.3780157000e+00, 0.0000000000e+00, -1.1564419213e-02
-8.3751445500e+00, 0.0000000000e+00, -1.6350783506e-02
-8.3722734000e+00, 0.0000000000e+00, -7.9808502437e-03
-8.3694022500e+00, 0.0000000000e+00, -1.3401120983e-02
-8.3665311000e+00, 0.0000000000e+00, -1.4762364684e-02
-8.3636599500e+00, 0.0000000000e+00, -5.8674879544e-03
-8.3607888000e+00, 0.0000000000e+00, -1.7358662836e-02
-8.3579176500e+00, 0.0000000000e+00, -1.4979048308e-02
-8.3550465000e+00, 0.0000000000e+00, -8.5579064400e-03
-8.3521753500e+00, 0.0000000000e+00, -1.3929262425e-02
-8.3493042000e+00, 0.0000000000e+00, -1.1904296212e-02
-8.3464330500e+00, 0.0000000000e+00, -5.0660504058e-03
-8.3435619000e+00, 0.0000000000e+00, -2.0188104080e-02
-8.3406907500e+00, 0.0000000000e+00, -1.3541808115e-02
-8.3378196000e+00, 0.0000000000e+00, -8.2074428354e-03
-8.3349484500e+00, 0.0000000000e+00, -1.5301633653e-02
-8.3320773000e+00, 0.0000000000e+00, -1.0124141539e-02
-8.3292061500e+00, 0.0000000000e+00, -9.3901527347e-03
-8.3263350000e+00, 0.0000000000e+00, -1.6897875032e-02
